Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2020,2,Febrer,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,Calafell,Dependències - Administració local,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,42,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,42,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,41,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Dona,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Dona,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Dona,17,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Transport públic - Renfe - Adif - Estació,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta de municipis ABP Granollers,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),Religiós,Víctimes,Home,49,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,28,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,68,1
2020,2,Febrer,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Via pública urbana,Faltes Administratives,Falta de respecte i consideració a persones membres Forces i Cossos de Seguretat,"Ètnic, origen nacional i/o racial",Persones autores,Home,37,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,45,1
2020,2,Febrer,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,Resta de municipis ABP Baix Penedès,Edifici/Infraestructura en desús,Delictes,Danys (lleu),Orientació política,Víctimes,Home,56,1
2020,2,Febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Establiments - Discoteca de joventut,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,18,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,16,1
2020,2,Febrer,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Habitatge - Primera residència - Pis/apartament,Delictes,Incendi,"Ètnic, origen nacional i/o racial",Víctimes,Dona,18,1
2020,2,Febrer,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Habitatge - Primera residència - Pis/apartament,Delictes,Incendi,"Ètnic, origen nacional i/o racial",Persones autores,Home,59,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Establiments - Restauració - Bar musical,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Dona,43,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Establiments - Restauració - Bar musical,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Home,17,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Habitatge - Primera residència - Pis/apartament,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,29,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Habitatge - Primera residència - Pis/apartament,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,17,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Habitatge - Primera residència - Pis/apartament,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,60,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,25,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,18,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,22,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persones autores,Home,28,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Víctimes,Home,46,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Víctimes,Home,38,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Home,15,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Home,16,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Home,17,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Home,16,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Home,15,1
2020,2,Febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),LGTBI-fòbia,Víctimes,Dona,18,1
2020,2,Febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Dona,41,1
2020,2,Febrer,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),LGTBI-fòbia,Persones autores,Dona,43,1
2020,2,Febrer,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Home,23,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,54,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,72,1
2020,2,Febrer,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,63,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Ascensor,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,42,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Ascensor,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,67,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Cerdanyola del Vallès,Empreses de productes d'alimentació/begudes,Delictes,Danys (lleu),Orientació política,Víctimes,Dona,51,1
2020,2,Febrer,RP  Metropolitana Nord,ABP Cerdanyola,Barcelona,Vallès Occidental,Cerdanyola del Vallès,Empreses de productes d'alimentació/begudes,Delictes,Danys (lleu),Orientació política,Víctimes,Home,65,1
2020,3,Març,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta de municipis ABP Arenys de Mar,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Dona,44,1
2020,3,Març,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta de municipis ABP Arenys de Mar,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Dona,14,1
2020,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces,Discapacitat física/sensorial,Víctimes,Dona,74,1
2020,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces,Discapacitat física/sensorial,Víctimes,Home,79,1
2020,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces,Discapacitat física/sensorial,Víctimes,Dona,78,1
2020,3,Març,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces,Discapacitat física/sensorial,Persones autores,Home,45,1
2020,3,Març,RP Girona,ABP Selva Interior,Girona,Selva,Resta de municipis ABP Selva Interior,Via pública urbana,Delictes,Furt (lleu),Orientació política,Víctimes,Home,59,1
2020,3,Març,RP Girona,ABP Selva Interior,Girona,Selva,Resta de municipis ABP Selva Interior,Via pública urbana,Delictes,Furt (lleu),Orientació política,Víctimes,Dona,66,1
2020,3,Març,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Dependències - Administració local,Delictes,Furt,Orientació política,Víctimes,Home,51,1
2020,3,Març,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Establiments - Supermercat,Delictes,Tracte degradant / vexatori,Discapacitat física/sensorial,Víctimes,Home,17,1
2020,3,Març,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Establiments - Supermercat,Delictes,Tracte degradant / vexatori,Discapacitat física/sensorial,Persones autores,Home,84,1
2020,3,Març,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Establiments - Supermercat,Delictes,Tracte degradant / vexatori,Discapacitat física/sensorial,Persones autores,Home,48,1
2020,3,Març,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Dependències - Policia local,Delictes,Amenaces,Sexisme,Persones autores,Home,22,1
2020,3,Març,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Resta de municipis ABP Sant Feliu de Llobregat,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,40,1
2020,3,Març,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Resta de municipis ABP Sant Feliu de Llobregat,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,45,1
2020,3,Març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Pla d'Urgell,Resta de municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,25,1
2020,3,Març,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Pla d'Urgell,Resta de municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,50,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Víctimes,Home,42,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,49,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,56,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,41,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,56,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,41,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Resta de municipis ABP Terrassa,Dependències - Administració local,Delictes,Furt (lleu),Orientació política,Persones autores,Home,46,1
2020,3,Març,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Cambrils,Via pública urbana,Delictes,Amenaces,Sexisme,Víctimes,Dona,32,1
2020,3,Març,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Cambrils,Via pública urbana,Delictes,Amenaces,Sexisme,Persones autores,Home,51,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,12,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,11,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,13,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,39,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,40,1
2020,3,Març,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Institut d'Educació,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,11,1
2020,3,Març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Institut d'Educació,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Dona,36,1
2020,3,Març,RP Metropolitana Sud,ABP Martorell,Barcelona,Baix Llobregat,Olesa de Montserrat,Institut d'Educació,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,15,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Home,14,1
2020,3,Març,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Persones autores,Home,15,1
2020,3,Març,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,46,1
2020,3,Març,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,27,1
2020,3,Març,RP Metropolitana Barcelona,ABP Horta-Guinardó,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,29,1
2020,3,Març,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Pàrquing públic,Delictes,Danys,Orientació política,Víctimes,Dona,46,1
2020,3,Març,RP Central,ABP Bages,Barcelona,Bages,Resta de municipis ABP Bages,Via pública urbana,Faltes Administratives,Actes d'exhibició obscena/atempten contra la llibertat sexual,LGTBI-fòbia,Víctimes,Home,26,1
2020,3,Març,RP Central,ABP Bages,Barcelona,Bages,Resta de municipis ABP Bages,Via pública urbana,Faltes Administratives,Actes d'exhibició obscena/atempten contra la llibertat sexual,LGTBI-fòbia,Persones autores,Home,17,1
2020,3,Març,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta de municipis ABP Baix Ebre,Via pública urbana,Delictes,Injúria (lleu),LGTBI-fòbia,Víctimes,Dona,51,1
2020,3,Març,RP Terres de l'Ebre,ABP Baix Ebre,Tarragona,Baix Ebre,Resta de municipis ABP Baix Ebre,Via pública urbana,Delictes,Injúria (lleu),LGTBI-fòbia,Persones autores,Dona,54,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,27,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,22,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,27,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Dona,17,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,19,1
2020,3,Març,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Dona,14,1
2020,3,Març,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Oficines/Despatxos professionals,Delictes,Amenaces (lleu),Orientació política,Víctimes,Home,44,1
2020,3,Març,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Partit polític,Delictes,Amenaces (lleu),Orientació política,Víctimes,Home,44,1
2020,4,Abril,RP Girona,ABP Garrotxa,Girona,Garrotxa,Olot,Habitatge - Primera residència - Pis/apartament,Delictes,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Víctimes,Home,32,1
